Time;Dynamic
2017-04-23T17:00:00.000Z;11.166044083333333
2017-04-23T17:30:00.000Z;11.093540883000001
2017-04-23T18:00:00.000Z;11.176997033666666
2017-04-23T18:30:00.000Z;11.360205499833333
2017-04-23T19:00:00.000Z;12.326380999833333
2017-04-23T19:30:00.000Z;13.289162966500001
2017-04-23T20:00:00.000Z;12.148146683833332
2017-04-23T20:30:00.000Z;11.030441733333333
2017-04-23T21:00:00.000Z;11.206332900333331
2017-04-23T21:30:00.000Z;11.217363266333335
2017-04-23T22:00:00.000Z;11.046167000166667
2017-04-23T22:30:00.000Z;14.741566100333335
2017-04-23T23:00:00.000Z;14.548935433166667
2017-04-23T23:30:00.000Z;11.806589583833334
2017-04-24T00:00:00.000Z;11.242870283499999
2017-04-24T00:30:00.000Z;11.260813549833335
2017-04-24T01:00:00.000Z;11.218856416666666
2017-04-24T01:30:00.000Z;11.213442666666666
2017-04-24T02:00:00.000Z;13.341548950166668
2017-04-24T02:30:00.000Z;14.836741999833336
2017-04-24T03:00:00.000Z;12.4714447665
2017-04-24T03:30:00.000Z;11.411528966333334
2017-04-24T04:00:00.000Z;11.420519499833333
2017-04-24T04:30:00.000Z;11.100883433166667
2017-04-24T05:00:00.000Z;11.322242333
2017-04-24T05:30:00.000Z;11.143598333
2017-04-24T06:00:00.000Z;12.532383733166666
2017-04-24T06:30:00.000Z;14.68426805
2017-04-24T07:00:00.000Z;13.8072244835
2017-04-24T07:30:00.000Z;11.021300566333332
2017-04-24T08:00:00.000Z;11.078687883833332
2017-04-24T08:30:00.000Z;13.196446950333334
2017-04-24T09:00:00.000Z;13.324721500166667
2017-04-24T09:30:00.000Z;11.782439833166668
2017-04-24T10:00:00.000Z;11.863809433333335
2017-04-24T10:30:00.000Z;11.798030016666667
2017-04-24T11:00:00.000Z;11.706420233666668
2017-04-24T11:30:00.000Z;12.337862883666666
2017-04-24T12:00:00.000Z;12.911624817166667
2017-04-24T12:30:00.000Z;11.898647549833335
2017-04-24T13:00:00.000Z;11.2545763335
2017-04-24T13:30:00.000Z;11.083088583333334
2017-04-24T14:00:00.000Z;10.868373266166666
2017-04-24T14:30:00.000Z;11.702826783833336
2017-04-24T15:00:00.000Z;14.402584133500001
2017-04-24T15:30:00.000Z;13.936173749666665
2017-04-24T16:00:00.000Z;13.167262467
2017-04-24T16:30:00.000Z;14.385896983166667
2017-04-24T17:00:00.000Z;14.192556266833334
2017-04-24T17:30:00.000Z;13.493087765833332
2017-04-24T18:00:00.000Z;11.298515866666667
2017-04-24T18:30:00.000Z;10.812602399833333
2017-04-24T19:00:00.000Z;12.156865216666667
2017-04-24T19:30:00.000Z;12.195981083166666
2017-04-24T20:00:00.000Z;11.341614883333333
2017-04-24T20:30:00.000Z;11.108588283666668
2017-04-24T21:00:00.000Z;10.942632699833334
2017-04-24T21:30:00.000Z;11.072231533333332
2017-04-24T22:00:00.000Z;10.959822766666667
2017-04-24T22:30:00.000Z;10.934488617
2017-04-24T23:00:00.000Z;10.786694699666668
2017-04-24T23:30:00.000Z;10.910181000166666
2017-04-25T00:00:00.000Z;10.901843666166668
2017-04-25T00:30:00.000Z;10.684287533333332
2017-04-25T01:00:00.000Z;10.785019567
2017-04-25T01:30:00.000Z;11.082852533666665
2017-04-25T02:00:00.000Z;10.973640600166666
2017-04-25T02:30:00.000Z;11.295882283333334
2017-04-25T03:00:00.000Z;10.961200366666667
2017-04-25T03:30:00.000Z;11.644102083333332
