task start end duration memory size
7.7685 1507203662846 1507203753171 90325 640 400
7.8284 1507203926110 1507204015637 89527 640 400
7.8065 1507203660802 1507203767487 106685 640 400
7.6279 1507203300347 1507203398499 98152 640 400
7.1475 1507203675173 1507203778278 103105 640 400
7.7041 1507203672461 1507203763798 91337 640 400
7.3988 1507203675895 1507203778640 102745 640 400
8.9769 1507203693808 1507203794475 100667 640 400
9.3087 1507203685772 1507203786748 100976 640 400
9.3184 1507203686212 1507203788050 101838 640 400
8.3043 1507203684850 1507203774394 89544 640 400
9.0695 1507203693648 1507203793590 99942 640 400
13.2645 1507203693860 1507203749693 55833 640 400
13.497 1507203700261 1507203756047 55786 640 400
6.9858 1507203300323 1507203405355 105032 640 400
13.2304 1507203698977 1507203756275 57298 640 400
9.6196 1507203693570 1507203794028 100458 640 400
12.9587 1507203707782 1507203765532 57750 640 400
13.2947 1507203699624 1507203756435 56811 640 400
7.6168 1507203706286 1507203803205 96919 640 400
12.4544 1507203709811 1507203767677 57866 640 400
7.0697 1507203719621 1507203825271 105650 640 400
6.8753 1507203720198 1507203823479 103281 640 400
7.073 1507203718671 1507203825654 106983 640 400
7.539 1507203735023 1507203841002 105979 640 400
12.7971 1507203300368 1507203364879 64511 640 400
7.5267 1507203717618 1507203823358 105740 640 400
7.0085 1507203721514 1507203825850 104336 640 400
12.8586 1507203712283 1507203770242 57959 640 400
6.851 1507203720536 1507203824384 103848 640 400
13.2546 1507203699428 1507203756077 56649 640 400
6.9147 1507203719216 1507203822939 103723 640 400
12.8654 1507203713491 1507203771409 57918 640 400
6.7628 1507203720941 1507203825670 104729 640 400
7.5014 1507203767621 1507203871923 104302 640 400
7.8767 1507203742736 1507203831123 88387 640 400
7.6084 1507203704955 1507203802409 97454 640 400
7.9979 1507203752099 1507203849837 97738 640 400
6.7887 1507203720624 1507203825663 105039 640 400
13.3404 1507203927048 1507203984015 56967 640 400
7.5462 1507203732920 1507203829344 96424 640 400
13.2318 1507203756383 1507203813401 57018 640 400
7.0427 1507203780846 1507203879027 98181 640 400
13.3663 1507203749802 1507203805557 55755 640 400
7.3681 1507203611073 1507203706072 94999 640 400
13.5087 1507203756255 1507203812029 55774 640 400
7.7602 1507203753276 1507203843691 90415 640 400
7.7015 1507203764050 1507203855602 91552 640 400
7.311 1507203778394 1507203868274 89880 640 400
13.4102 1507203756254 1507203812956 56702 640 400
10.0823 1507203777878 1507203865261 87383 640 400
13.4361 1507203980127 1507204036028 55901 640 400
13.1024 1507203765650 1507203823537 57887 640 400
13.2926 1507203756262 1507203812982 56720 640 400
7.866 1507203747454 1507203836466 89012 640 400
7.4812 1507203767849 1507203882377 114528 640 400
7.9069 1507203743589 1507203831982 88393 640 400
7.8397 1507203749597 1507203838301 88704 640 400
12.876 1507203822804 1507203880578 57774 640 400
13.4022 1507203756531 1507203813274 56743 640 400
13.3544 1507203805674 1507203861813 56139 640 400
12.8769 1507203764739 1507203822672 57933 640 400
7.2603 1507203778794 1507203869236 90442 640 400
12.7344 1507203767791 1507203825893 58102 640 400
7.7851 1507203481901 1507203572274 90373 640 400
13.3782 1507203300374 1507203358315 57941 640 400
11.6657 1507203788374 1507203885708 97334 640 400
13.195 1507203813500 1507203870299 56799 640 400
12.6249 1507203770344 1507203828296 57952 640 400
7.5729 1507203793728 1507203889122 95394 640 400
13.3335 1507203813129 1507203870324 57195 640 400
8.2998 1507203774572 1507203858342 83770 640 400
6.908 1507203823082 1507203925619 102537 640 400
12.7945 1507203786869 1507203884481 97612 640 400
7.2708 1507203789457 1507203880936 91479 640 400
7.7699 1507203763245 1507203855349 92104 640 400
9.5648 1507203300341 1507203380581 80240 640 400
6.936 1507203780861 1507203883401 102540 640 400
12.958 1507203823735 1507203881497 57762 640 400
7.3845 1507203794561 1507203890679 96118 640 400
7.0263 1507203825500 1507203935299 109799 640 400
7.7745 1507203794158 1507203889425 95267 640 400
6.8494 1507203823591 1507203927147 103556 640 400
13.5056 1507203812191 1507203868007 55816 640 400
6.9056 1507203780842 1507203883145 102303 640 400
12.9414 1507203825995 1507203884580 58585 640 400
13.1853 1507203813114 1507203870541 57427 640 400
12.7268 1507203300295 1507203359934 59639 640 400
7.0116 1507203825756 1507203928950 103194 640 400
12.6847 1507203771528 1507203829502 57974 640 400
13.2496 1507203870649 1507203927058 56409 640 400
7.5507 1507203802605 1507203900253 97648 640 400
7.5748 1507203803316 1507203900851 97535 640 400
6.8826 1507203824505 1507203927449 102944 640 400
13.3546 1507203813375 1507203869976 56601 640 400
6.982 1507203825971 1507203937076 111105 640 400
7.6743 1507203836642 1507203925982 89340 640 400
7.8816 1507203829564 1507203922812 93248 640 400
7.8552 1507203831261 1507203919877 88616 640 400
6.7371 1507203826041 1507203937448 111407 640 400
12.6753 1507203828452 1507203886809 58357 640 400
7.8919 1507203829436 1507203922421 92985 640 400
12.9484 1507203829605 1507203887601 57996 640 400
7.7919 1507203843806 1507203934194 90388 640 400
6.9752 1507203826133 1507203935663 109530 640 400
7.8792 1507203832102 1507203920735 88633 640 400
13.2709 1507203861915 1507203917753 55838 640 400
7.8236 1507203838411 1507203927846 89435 640 400
13.3064 1507203300374 1507203357996 57622 640 400
7.5755 1507203841408 1507203953701 112293 640 400
13.3513 1507203870430 1507203926935 56505 640 400
6.8939 1507203883236 1507203985620 102384 640 400
6.8721 1507203849953 1507203951177 101224 640 400
7.6633 1507203855645 1507203947898 92253 640 400
12.8435 1507203881615 1507203939817 58202 640 400
13.4461 1507203868141 1507203924112 55971 640 400
8.3134 1507203858455 1507203954608 96153 640 400
10.2092 1507203869378 1507203947833 78455 640 400
11.0456 1507203865391 1507203944342 78951 640 400
9.5681 1507203300340 1507203380144 79804 640 400
13.3303 1507203870102 1507203927276 57174 640 400
12.7598 1507203880733 1507203938259 57526 640 400
12.8577 1507203886928 1507203944614 57686 640 400
7.6722 1507203855727 1507203947589 91862 640 400
11.0831 1507203868417 1507203947640 79223 640 400
12.855 1507203887718 1507203945697 57979 640 400
13.1996 1507203870445 1507203927239 56794 640 400
7.9788 1507203992167 1507204081560 89393 640 400
8.4178 1507203885810 1507203992492 106682 640 400
9.3238 1507203881036 1507203973356 92320 640 400
13.2767 1507203300395 1507203358236 57841 640 400
12.8812 1507203884658 1507203942716 58058 640 400
7.8204 1507203855278 1507203947510 92232 640 400
7.5841 1507203889618 1507203972429 82811 640 400
7.6102 1507203889308 1507203972149 82841 640 400
6.8863 1507203883813 1507203985990 102177 640 400
7.5443 1507203890782 1507203979230 88448 640 400
10.4123 1507203882541 1507203963400 80859 640 400
7.6525 1507203900989 1507203995357 94368 640 400
6.8879 1507203404896 1507203507492 102596 640 400
13.2589 1507203927167 1507203983996 56829 640 400
13.1905 1507203927380 1507203984276 56896 640 400
7.6763 1507203900402 1507203994523 94121 640 400
13.4122 1507203927354 1507203984316 56962 640 400
6.9609 1507203937276 1507204043169 105893 640 400
7.8113 1507203934341 1507204024572 90231 640 400
7.7887 1507203929069 1507204028884 99815 640 400
7.8233 1507203927952 1507204016677 88725 640 400
7.0238 1507203927276 1507204030282 103006 640 400
9.526 1507203972258 1507204047031 74773 640 400
13.3406 1507203414193 1507203471277 57084 640 400
6.9544 1507203935760 1507204042915 107155 640 400
12.9996 1507203942821 1507204000655 57834 640 400
6.99 1507203937572 1507204042570 104998 640 400
12.9282 1507203938421 1507203996466 58045 640 400
12.7814 1507203948339 1507204006430 58091 640 400
7.705 1507203948342 1507204040120 91778 640 400
8.5884 1507203948328 1507204047016 98688 640 400
12.8562 1507203939928 1507203997717 57789 640 400
7.6585 1507203948312 1507204040458 92146 640 400
13.3532 1507203414495 1507203470957 56462 640 400
12.8393 1507203944790 1507204002397 57607 640 400
13.3467 1507203975755 1507204031914 56159 640 400
6.6468 1507203953833 1507204030100 76267 640 400
9.5421 1507203972550 1507204046513 73963 640 400
6.7673 1507203951440 1507204045157 93717 640 400
7.676 1507203948330 1507204039724 91394 640 400
7.7097 1507203971181 1507204062489 91308 640 400
9.549 1507203979342 1507204053169 73827 640 400
8.4521 1507203948327 1507204045877 97550 640 400
12.7103 1507203963539 1507204040810 77271 640 400
13.4312 1507203476152 1507203532028 55876 640 400
12.9362 1507203418231 1507203476897 58666 640 400
7.0921 1507203944781 1507204044323 99542 640 400
7.4996 1507203468574 1507203557040 88466 640 400
7.6793 1507203300327 1507203398929 98602 640 400
7.6277 1507203611073 1507203717510 106437 640 400
12.8737 1507203706600 1507203764616 58016 640 400
7.973 1507203300406 1507203390916 90510 640 400
8.2655 1507203676575 1507203767715 91140 640 400
8.6778 1507203948415 1507204046149 97734 640 400
13.281 1507203699126 1507203756095 56969 640 400
6.8377 1507203300322 1507203404387 104065 640 400
8.2621 1507203491965 1507203585333 93368 640 400
7.6873 1507203879132 1507203971073 91941 640 400
7.9477 1507203300355 1507203390578 90223 640 400
6.958 1507203611219 1507203719019 107800 640 400
7.9662 1507203300296 1507203388960 88664 640 400
7.6546 1507203300316 1507203399322 99006 640 400
13.2733 1507203358054 1507203414595 56541 640 400
12.855 1507203300288 1507203364628 64340 640 400
7.3404 1507203300307 1507203399897 99590 640 400
7.5667 1507203300361 1507203399475 99114 640 400
9.2948 1507203483722 1507203574256 90534 640 400
12.9844 1507203365006 1507203423181 58175 640 400
7.6493 1507203300356 1507203398618 98262 640 400
13.3391 1507203356876 1507203412593 55717 640 400
7.7581 1507203300418 1507203397578 97160 640 400
7.5716 1507203300346 1507203397348 97002 640 400
7.7958 1507203300273 1507203391326 91053 640 400
6.7654 1507203611078 1507203720081 109003 640 400
13.281 1507203300372 1507203356732 56360 640 400
7.6986 1507203489361 1507203581578 92217 640 400
13.2311 1507203300394 1507203357954 57560 640 400
7.5969 1507203300365 1507203400209 99844 640 400
6.9746 1507203300379 1507203406548 106169 640 400
13.3255 1507203358428 1507203414379 55951 640 400
6.9207 1507203612248 1507203720420 108172 640 400
7.8736 1507203300364 1507203391017 90653 640 400
9.5346 1507203300381 1507203380818 80437 640 400
13.2876 1507203358360 1507203414337 55977 640 400
4.161 1507203300300 1507203474785 174485 640 400
12.9181 1507203358966 1507203416635 57669 640 400
12.9656 1507203481507 1507203538641 57134 640 400
12.8726 1507203359245 1507203416903 57658 640 400
13.4194 1507203358830 1507203414074 55244 640 400
12.9721 1507203360075 1507203418037 57962 640 400
9.5621 1507203380277 1507203467977 87700 640 400
12.9173 1507203364820 1507203422129 57309 640 400
7.7016 1507203391068 1507203481156 90088 640 400
7.8992 1507203389088 1507203477534 88446 640 400
7.8986 1507203389095 1507203477638 88543 640 400
9.5564 1507203381183 1507203469506 88323 640 400
7.7787 1507203300312 1507203397259 96947 640 400
7.7708 1507203390682 1507203479226 88544 640 400
9.4721 1507203380824 1507203468447 87623 640 400
7.7427 1507203391471 1507203551335 159864 640 400
7.7662 1507203391147 1507203481592 90445 640 400
8.2465 1507203397579 1507203491810 94231 640 400
7.5589 1507203397908 1507203494048 96140 640 400
7.551 1507203398741 1507203498529 99788 640 400
7.5918 1507203397581 1507203494453 96872 640 400
7.6128 1507203399349 1507203496050 96701 640 400
12.2302 1493245365119 1493245425639 60520 704 10
14.5228 1493245365149 1493245418116 52967 704 10
14.2981 1493245365192 1493245418666 53474 704 10
13.1049 1493245365101 1493245421985 56884 704 10
12.8184 1493245365244 1493245423873 58629 704 10
7.6608 1493245365331 1493245459308 93977 704 10
12.744 1493245365285 1493245423678 58393 704 10
14.3335 1493245365154 1493245418461 53307 704 10
13.4301 1493245365165 1493245422609 57444 704 10
14.338 1493245365639 1493245423158 57519 704 10
7.7904 1493245460823 1493245528648 67825 704 20
14.3787 1493245460873 1493245520488 59615 704 20
14.3345 1493245460862 1493245516195 55333 704 20
14.3054 1493245460822 1493245535252 74430 704 20
14.2801 1493245460890 1493245523505 62615 704 20
12.387 1493245461594 1493245520646 59052 704 20
14.503 1493245461418 1493245531195 69777 704 20
12.7144 1493245461617 1493245520875 59258 704 20
12.8928 1493245461496 1493245518226 56730 704 20
14.3042 1493245461351 1493245513806 52455 704 20
8.4596 1493245461519 1493245543225 81706 704 20
12.8136 1493245460826 1493245518814 57988 704 20
12.8388 1493245460819 1493245532600 71781 704 20
12.4331 1493245461421 1493245521681 60260 704 20
8.479 1493245462667 1493245543468 80801 704 20
14.338 1493245460884 1493245514728 53844 704 20
12.5377 1493245461599 1493245520657 59058 704 20
8.3972 1493245462554 1493245543523 80969 704 20
14.264 1493245461413 1493245535137 73724 704 20
14.3148 1493245460880 1493245513621 52741 704 20
9.5065 1493245545109 1493245609891 64782 704 30
8.3673 1493245546366 1493245619691 73325 704 30
8.3015 1493245546373 1493245622160 75787 704 30
9.0516 1493245545375 1493245624577 79202 704 30
14.3424 1493245545399 1493245598721 53322 704 30
12.9342 1493245545358 1493245603573 58215 704 30
11.2594 1493245546683 1493245611954 65271 704 30
12.8711 1493245545392 1493245604864 59472 704 30
13.0316 1493245545351 1493245602548 57197 704 30
12.9909 1493245545435 1493245601820 56385 704 30
12.4687 1493245545213 1493245604738 59525 704 30
12.4244 1493245545116 1493245604827 59711 704 30
9.4949 1493245545335 1493245622206 76871 704 30
9.3197 1493245545325 1493245624749 79424 704 30
12.8252 1493245545258 1493245604633 59375 704 30
8.9067 1493245546642 1493245626422 79780 704 30
8.3499 1493245546342 1493245619988 73646 704 30
14.0798 1493245545348 1493245600823 55475 704 30
9.5592 1493245545368 1493245621869 76501 704 30
14.4569 1493245545331 1493245597985 52654 704 30
11.2978 1493245546726 1493245611693 64967 704 30
13.2483 1493245545387 1493245602894 57507 704 30
11.0973 1493245546601 1493245611990 65389 704 30
9.5078 1493245546577 1493245622599 76022 704 30
9.1293 1493245545295 1493245624770 79475 704 30
9.4863 1493245545946 1493245622733 76787 704 30
8.6184 1493245545138 1493245614768 69630 704 30
13.4398 1493245545388 1493245603107 57719 704 30
13.0716 1493245546622 1493245603904 57282 704 30
8.5665 1493245546015 1493245613763 67748 704 30
12.7715 1493245627921 1493245686268 58347 704 40
9.1491 1493245627871 1493245707555 79684 704 40
12.7704 1493245627932 1493245710843 82911 704 40
8.5521 1493245627885 1493245712725 84840 704 40
12.6694 1493245627887 1493245709979 82092 704 40
9.1192 1493245627810 1493245707445 79635 704 40
14.2661 1493245627909 1493245680291 52382 704 40
12.8958 1493245627937 1493245710588 82651 704 40
9.188 1493245627771 1493245707467 79696 704 40
14.3321 1493245627894 1493245700411 72517 704 40
14.2973 1493245627872 1493245679959 52087 704 40
8.5023 1493245628571 1493245713034 84463 704 40
12.414 1493245627865 1493245709823 81958 704 40
8.5175 1493245627888 1493245712752 84864 704 40
12.8133 1493245628623 1493245687257 58634 704 40
14.145 1493245627930 1493245680541 52611 704 40
12.5643 1493245627784 1493245710088 82304 704 40
9.2434 1493245627780 1493245707367 79587 704 40
14.444 1493245627869 1493245680135 52266 704 40
12.7483 1493245628552 1493245686492 57940 704 40
14.3296 1493245627937 1493245682058 54121 704 40
13.076 1493245627944 1493245684624 56680 704 40
8.7033 1493245627891 1493245712871 84980 704 40
12.7539 1493245627927 1493245687125 59198 704 40
12.8216 1493245628676 1493245686554 57878 704 40
12.9665 1493245628588 1493245686760 58172 704 40
14.5033 1493245628455 1493245681618 53163 704 40
14.515 1493245627893 1493245701377 73484 704 40
12.2862 1493245627926 1493245710753 82827 704 40
14.3423 1493245628488 1493245681169 52681 704 40
14.3426 1493245627823 1493245680246 52423 704 40
12.8209 1493245627986 1493245686549 58563 704 40
14.2865 1493245627886 1493245680545 52659 704 40
12.5445 1493245627879 1493245709670 81791 704 40
14.3047 1493245627874 1493245680969 53095 704 40
14.7141 1493245627889 1493245680051 52162 704 40
13.4071 1493245627927 1493245680231 52304 704 40
9.4535 1493245628622 1493245705711 77089 704 40
9.5974 1493245627928 1493245705841 77913 704 40
12.3555 1493245628595 1493245687853 59258 704 40
8.8593 1493245714479 1493245794405 79926 704 50
14.2768 1493245715661 1493245768381 52720 704 50
8.2844 1493245714816 1493245801644 86828 704 50
7.864 1493245714626 1493245798773 84147 704 50
14.1881 1493245714816 1493245767225 52409 704 50
14.2128 1493245716356 1493245782153 65797 704 50
9.2288 1493245714599 1493245794417 79818 704 50
14.327 1493245716356 1493245781880 65524 704 50
13.8484 1493245714619 1493245769003 54384 704 50
13.2164 1493245714864 1493245769245 54381 704 50
9.5026 1493245714545 1493245784603 70058 704 50
8.6367 1493245714568 1493245794585 80017 704 50
14.3194 1493245714764 1493245770790 56026 704 50
14.5051 1493245714803 1493245767226 52423 704 50
8.0813 1493245714611 1493245798532 83921 704 50
12.6837 1493245715544 1493245774681 59137 704 50
14.2083 1493245715459 1493245785102 69643 704 50
14.341 1493245714825 1493245767571 52746 704 50
9.5623 1493245714825 1493245778828 64003 704 50
14.2894 1493245714816 1493245770186 55370 704 50
12.8804 1493245714843 1493245783357 68514 704 50
8.7375 1493245714498 1493245794621 80123 704 50
14.3133 1493245715682 1493245771533 55851 704 50
14.1756 1493245715459 1493245784816 69357 704 50
12.6054 1493245715544 1493245774684 59140 704 50
8.2994 1493245714848 1493245787127 72279 704 50
14.5161 1493245715666 1493245768135 52469 704 50
13.0697 1493245714896 1493245771743 56847 704 50
8.366 1493245714763 1493245801569 86806 704 50
12.7611 1493245714845 1493245772971 58126 704 50
12.5872 1493245716116 1493245775245 59129 704 50
12.7138 1493245714826 1493245773244 58418 704 50
8.3773 1493245714622 1493245801716 87094 704 50
12.2504 1493245715467 1493245775181 59714 704 50
15.7352 1493245714821 1493245781233 66412 704 50
14.3595 1493245714870 1493245767243 52373 704 50
9.5441 1493245714615 1493245774817 60202 704 50
14.4404 1493245714825 1493245767159 52334 704 50
9.5641 1493245714826 1493245779067 64241 704 50
12.6558 1493245715502 1493245774606 59104 704 50
14.2961 1493245715635 1493245768625 52990 704 50
8.341 1493245714815 1493245786991 72176 704 50
8.3726 1493245714824 1493245787070 72246 704 50
14.2984 1493245715367 1493245792806 77439 704 50
12.7675 1493245715697 1493245775295 59598 704 50
14.338 1493245714822 1493245768049 53227 704 50
8.1584 1493245714669 1493245798773 84104 704 50
14.4327 1493245714833 1493245767295 52462 704 50
8.0628 1493245714606 1493245798592 83986 704 50
14.3578 1493245804250 1493245859327 55077 704 60
9.2797 1493245804110 1493245882892 78782 704 60
9.3669 1493245804137 1493245888536 84399 704 60
8.4423 1493245804107 1493245885964 81857 704 60
9.5115 1493245804164 1493245880943 76779 704 60
9.5233 1493245804063 1493245872451 68388 704 60
12.8255 1493245804168 1493245863816 59648 704 60
14.1323 1493245804967 1493245858203 53236 704 60
12.977 1493245805019 1493245864762 59743 704 60
14.0823 1493245804187 1493245858313 54126 704 60
14.0732 1493245804144 1493245857227 53083 704 60
9.3908 1493245804125 1493245883125 79000 704 60
14.1368 1493245804137 1493245857200 53063 704 60
14.5271 1493245804967 1493245857691 52724 704 60
14.0856 1493245804164 1493245861028 56864 704 60
9.5098 1493245804142 1493245880747 76605 704 60
9.2385 1493245804145 1493245888814 84669 704 60
8.4251 1493245804113 1493245886088 81975 704 60
8.4899 1493245804096 1493245886424 82328 704 60
14.2702 1493245805716 1493245857787 52071 704 60
14.2025 1493245858217 1493245911564 53347 704 60
12.933 1493245805590 1493245864922 59332 704 60
9.5033 1493245804182 1493245874082 69900 704 60
9.321 1493245805496 1493245883375 77879 704 60
14.2502 1493245858224 1493245911228 53004 704 60
9.1665 1493245804134 1493245884600 80466 704 60
14.3563 1493245857422 1493245910380 52958 704 60
13.219 1493245858050 1493245916192 58142 704 60
14.2932 1493245857414 1493245909475 52061 704 60
14.2737 1493245804150 1493245857592 53442 704 60
12.7535 1493245857015 1493245915708 58693 704 60
14.5317 1493245805032 1493245860553 55521 704 60
10.1393 1493245804150 1493245866023 61873 704 60
14.5185 1493245804971 1493245859907 54936 704 60
8.9934 1493245804112 1493245884568 80456 704 60
12.6414 1493245804123 1493245863603 59480 704 60
10.59 1493245804143 1493245863075 58932 704 60
12.4873 1493245804119 1493245863592 59473 704 60
13.0263 1493245804147 1493245863159 59012 704 60
14.4868 1493245804220 1493245857506 53286 704 60
14.3813 1493245857790 1493245910479 52689 704 60
14.3414 1493245805551 1493245861450 55899 704 60
11.9723 1493245804999 1493245865122 60123 704 60
14.2643 1493245805713 1493245857986 52273 704 60
9.6765 1493245804992 1493245874052 69060 704 60
9.1425 1493245804117 1493245884566 80449 704 60
12.5749 1493245804120 1493245863764 59644 704 60
9.9916 1493245804149 1493245865759 61610 704 60
13.1143 1493245804148 1493245871449 67301 704 60
14.518 1493245804164 1493245856760 52596 704 60
14.4888 1493245857701 1493245909738 52037 704 60
13.893 1493245857702 1493245911768 54066 704 60
14.2359 1493245804175 1493245857219 53044 704 60
12.9361 1493245856957 1493245915561 58604 704 60
9.0964 1493245804128 1493245884697 80569 704 60
8.4988 1493245804136 1493245868167 64031 704 60
14.2788 1493245804165 1493245856917 52752 704 60
9.4168 1493245804110 1493245883072 78962 704 60
9.0769 1493245804133 1493245888395 84262 704 60
9.3066 1493245804149 1493245888413 84264 704 60
13.3862 1493245920893 1493245973346 52453 704 70
8.6062 1493245920933 1493246003818 82885 704 70
14.1375 1493245920889 1493245973270 52381 704 70
9.4727 1493245920985 1493245999742 78757 704 70
12.5963 1493245920939 1493245980947 60008 704 70
14.3426 1493245975117 1493246028884 53767 704 70
8.5053 1493245920945 1493246010899 89954 704 70
9.2039 1493245920999 1493245999818 78819 704 70
9.0254 1493245920940 1493246000968 80028 704 70
14.3801 1493245920890 1493245973027 52137 704 70
14.2485 1493245921021 1493245974563 53542 704 70
13.2669 1493245920967 1493245978822 57855 704 70
13.542 1493245920898 1493245973482 52584 704 70
14.2827 1493245920965 1493245974710 53745 704 70
13.1066 1493245973659 1493246031390 57731 704 70
7.8574 1493245922842 1493246013468 90626 704 70
9.3361 1493245973593 1493246052099 78506 704 70
12.7518 1493245920913 1493245977219 56306 704 70
13.4385 1493245922078 1493245977663 55585 704 70
12.242 1493245920955 1493245980800 59845 704 70
12.8171 1493245920940 1493245980691 59751 704 70
8.4089 1493245920929 1493246003764 82835 704 70
13.3548 1493245920889 1493245973127 52238 704 70
14.4526 1493245920954 1493245979327 58373 704 70
12.4665 1493245974161 1493246033754 59593 704 70
13.2564 1493245922589 1493245978540 55951 704 70
14.3426 1493245973232 1493246026231 52999 704 70
13.8794 1493245920913 1493245974266 53353 704 70
14.1466 1493245922033 1493245975219 53186 704 70
12.495 1493245976343 1493246034801 58458 704 70
9.0695 1493245920951 1493246001103 80152 704 70
14.2968 1493245975326 1493246028026 52700 704 70
9.3095 1493245921014 1493245999806 78792 704 70
8.5002 1493245920927 1493246003494 82567 704 70
14.2026 1493245920962 1493245974285 53323 704 70
12.9148 1493245921011 1493245979333 58322 704 70
14.199 1493245920968 1493245974084 53116 704 70
14.2594 1493245973459 1493246026236 52777 704 70
13.8632 1493245924380 1493245983757 59377 704 70
12.3958 1493245920967 1493245980764 59797 704 70
8.7027 1493245920932 1493246003646 82714 704 70
14.5142 1493245920891 1493245972957 52066 704 70
12.6603 1493245920954 1493245979926 58972 704 70
14.2859 1493245974386 1493246026690 52304 704 70
9.178 1493245920935 1493246001277 80342 704 70
14.2507 1493245922068 1493245976109 54041 704 70
13.0404 1493245920945 1493245979509 58564 704 70
12.3962 1493245974447 1493246033522 59075 704 70
12.9174 1493245973726 1493246031655 57929 704 70
13.8954 1493245974369 1493246028325 53956 704 70
12.6824 1493245920943 1493245980544 59601 704 70
14.5386 1493245922019 1493245974868 52849 704 70
9.3746 1493245920950 1493245999898 78948 704 70
9.3771 1493245973438 1493246052266 78828 704 70
14.133 1493245920947 1493245974287 53340 704 70
13.262 1493245920908 1493245979046 58138 704 70
11.846 1493245920963 1493245980967 60004 704 70
12.0807 1493245920954 1493245980828 59874 704 70
14.3527 1493245922070 1493245975152 53082 704 70
14.3269 1493245977324 1493246030094 52770 704 70
14.3058 1493245920925 1493245973031 52106 704 70
13.5463 1493245920980 1493245976961 55981 704 70
14.4638 1493245973107 1493246026395 53288 704 70
14.3497 1493245977592 1493246029254 51662 704 70
14.2913 1493245974818 1493246027144 52326 704 70
9.1768 1493245977664 1493246059223 81559 704 70
12.8172 1493245920905 1493245977481 56576 704 70
14.2937 1493245974664 1493246027407 52743 704 70
9.0452 1493245920941 1493246001090 80149 704 70
14.2886 1493245975264 1493246028484 53220 704 70
12.5119 1493246064201 1493246123463 59262 704 80
13.6075 1493246064258 1493246124779 60521 704 80
14.3262 1493246064250 1493246117518 53268 704 80
9.1603 1493246064289 1493246146281 81992 704 80
12.6469 1493246064273 1493246123662 59389 704 80
14.3824 1493246064304 1493246117251 52947 704 80
9.0169 1493246064295 1493246144675 80380 704 80
14.2376 1493246064291 1493246117147 52856 704 80
13.0248 1493246064278 1493246121479 57201 704 80
14.1341 1493246064260 1493246117287 53027 704 80
14.1271 1493246117245 1493246170230 52985 704 80
14.5231 1493246064204 1493246116958 52754 704 80
12.7367 1493246064279 1493246123971 59692 704 80
9.3323 1493246064242 1493246142857 78615 704 80
12.471 1493246064223 1493246123422 59199 704 80
14.6844 1493246064266 1493246116912 52646 704 80
14.19 1493246064261 1493246117611 53350 704 80
8.8716 1493246064306 1493246144611 80305 704 80
14.4932 1493246117440 1493246169647 52207 704 80
9.3629 1493246064202 1493246135402 71200 704 80
14.3448 1493246064245 1493246117271 53026 704 80
9.0983 1493246064269 1493246146246 81977 704 80
9.4531 1493246064230 1493246142765 78535 704 80
13.2641 1493246117372 1493246174536 57164 704 80
14.1762 1493246064305 1493246117106 52801 704 80
13.8733 1493246064259 1493246118109 53850 704 80
14.2287 1493246064253 1493246117326 53073 704 80
14.2912 1493246064247 1493246117993 53746 704 80
14.2744 1493246117121 1493246170131 53010 704 80
13.3801 1493246064227 1493246121554 57327 704 80
6.4361 1493246064283 1493246131305 67022 704 80
9.1843 1493246064297 1493246144484 80187 704 80
13.097 1493246117467 1493246174850 57383 704 80
9.3792 1493246064211 1493246135226 71015 704 80
14.0835 1493246064257 1493246117027 52770 704 80
13.0689 1493246117262 1493246175846 58584 704 80
14.3155 1493246064215 1493246116666 52451 704 80
13.0512 1493246117144 1493246175109 57965 704 80
14.2492 1493246117740 1493246170366 52626 704 80
14.2812 1493246064273 1493246117000 52727 704 80
14.2692 1493246117702 1493246170725 53023 704 80
9.1491 1493246064294 1493246144630 80336 704 80
12.7819 1493246064219 1493246123221 59002 704 80
14.2075 1493246117374 1493246170547 53173 704 80
9.1724 1493246064192 1493246137270 73078 704 80
14.3586 1493246117493 1493246169255 51762 704 80
9.0112 1493246064289 1493246146293 82004 704 80
14.3188 1493246064213 1493246121533 57320 704 80
9.314 1493246064210 1493246142630 78420 704 80
14.358 1493246117392 1493246169369 51977 704 80
14.335 1493246117126 1493246169958 52832 704 80
14.3698 1493246064252 1493246117159 52907 704 80
13.4491 1493246117216 1493246172399 55183 704 80
12.5338 1493246064282 1493246123627 59345 704 80
14.2408 1493246117442 1493246170641 53199 704 80
14.3155 1493246117120 1493246169198 52078 704 80
14.1128 1493246064250 1493246117645 53395 704 80
14.341 1493246064234 1493246117296 53062 704 80
9.2347 1493246064273 1493246146311 82038 704 80
13.0106 1493246064308 1493246123237 58929 704 80
14.0062 1493246118230 1493246172245 54015 704 80
12.1577 1493246064255 1493246123956 59701 704 80
12.3253 1493246064291 1493246123865 59574 704 80
13.5576 1493246117138 1493246172604 55466 704 80
12.7838 1493246064305 1493246123773 59468 704 80
14.099 1493246117637 1493246169530 51893 704 80
9.3346 1493246064270 1493246142728 78458 704 80
14.322 1493246121827 1493246173511 51684 704 80
14.4652 1493246118141 1493246170625 52484 704 80
13.2111 1493246121838 1493246177766 55928 704 80
13.0227 1493246123578 1493246180333 56755 704 80
12.6446 1493246123769 1493246182286 58517 704 80
12.6846 1493246121830 1493246179953 58123 704 80
