date,provider,memory,macAddr,deployment,external
"2017-10-16T01:06:00.845791232Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.216482
"2017-10-16T01:11:03.549554014Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.274269
"2017-10-16T01:16:01.05127049Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.246348
"2017-10-16T01:21:01.593164238Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.215699
"2017-10-16T01:26:04.10592858Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.239624
"2017-10-16T01:31:02.182674275Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.286322
"2017-10-16T01:36:03.370669986Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.178563
"2017-10-16T01:41:04.223325749Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.241807
"2017-10-16T01:46:02.124692545Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.2097
"2017-10-16T01:51:02.066270044Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.23678
"2017-10-16T01:56:02.021150034Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.242833
"2017-10-16T02:00:55.061197478Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.227956
"2017-10-16T02:06:03.710123726Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.218064
"2017-10-16T02:10:55.924160733Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.2214
"2017-10-16T02:16:03.603898664Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.260278
"2017-10-16T02:20:55.822163736Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.279605
"2017-10-16T02:25:59.072771812Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.208711
"2017-10-16T02:31:04.148996838Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.209773
"2017-10-16T02:36:03.466193486Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.256331
"2017-10-16T02:41:03.446452946Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.257698
"2017-10-16T02:46:02.52377572Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.267454
"2017-10-16T02:51:03.508170716Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.268575
"2017-10-16T02:56:00.988361979Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.254654
"2017-10-16T03:01:05.90363854Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.240873
"2017-10-16T03:06:02.426881881Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.272853
"2017-10-16T03:11:00.784465405Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.248909
"2017-10-16T03:16:00.392395961Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.334555
"2017-10-16T03:20:54.281253562Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.249185
"2017-10-16T03:26:00.892533076Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.220334
"2017-10-16T03:31:02.549105084Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.247008
"2017-10-16T03:36:00.231747651Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.231483
"2017-10-16T03:41:01.222144665Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.273407
"2017-10-16T03:46:01.226694215Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.254586
"2017-10-16T03:51:03.0320513Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.244784
"2017-10-16T03:56:04.345807978Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.28103
"2017-10-16T04:01:05.063690049Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.976156
"2017-10-16T04:06:00.129085646Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.264422
"2017-10-16T04:11:01.668003221Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.244341
"2017-10-16T04:16:00.327484631Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.266292
"2017-10-16T04:21:01.503948964Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.243154
"2017-10-16T04:26:02.308817181Z","aws","1024","""46:a3:a9:dc:3a:2c""",,6.216626
"2017-10-17T08:31:00.319664334Z","aws","1024","""4a:51:80:1c:a0:43""",,6.64595
"2017-10-17T08:35:54.913796193Z","aws","1024","""4a:51:80:1c:a0:43""",,6.210032
"2017-10-17T08:41:00.592787677Z","aws","1024","""4a:51:80:1c:a0:43""",,6.17714
"2017-10-17T08:45:59.814901062Z","aws","1024","""4a:51:80:1c:a0:43""",,6.140108
"2017-10-17T08:50:59.35341109Z","aws","1024","""4a:51:80:1c:a0:43""",,6.137912
"2017-10-17T08:55:59.781149667Z","aws","1024","""4a:51:80:1c:a0:43""",,6.152696
"2017-10-17T09:01:01.676041893Z","aws","1024","""4a:51:80:1c:a0:43""",,6.153076
"2017-10-17T09:06:03.11686754Z","aws","1024","""4a:51:80:1c:a0:43""",,6.107319
"2017-10-17T09:11:03.213063249Z","aws","1024","""4a:51:80:1c:a0:43""",,6.103983
"2017-10-17T09:16:00.320652591Z","aws","1024","""4a:51:80:1c:a0:43""",,6.097835
"2017-10-17T09:20:55.438497299Z","aws","1024","""4a:51:80:1c:a0:43""",,6.150381
"2017-10-17T09:26:03.134358353Z","aws","1024","""4a:51:80:1c:a0:43""",,6.117317
"2017-10-17T09:31:01.403596357Z","aws","1024","""4a:51:80:1c:a0:43""",,6.124539
"2017-10-17T09:36:00.642961895Z","aws","1024","""4a:51:80:1c:a0:43""",,6.117056
"2017-10-17T09:41:00.017393555Z","aws","1024","""4a:51:80:1c:a0:43""",,6.176101
"2017-10-17T09:46:03.635496084Z","aws","1024","""4a:51:80:1c:a0:43""",,6.123644
"2017-10-17T09:51:00.536935016Z","aws","1024","""4a:51:80:1c:a0:43""",,6.181527
"2017-10-17T09:55:58.941903114Z","aws","1024","""4a:51:80:1c:a0:43""",,6.167703
"2017-10-17T10:01:00.382382564Z","aws","1024","""4a:51:80:1c:a0:43""",,6.166197
"2017-10-17T10:06:00.136366686Z","aws","1024","""4a:51:80:1c:a0:43""",,6.156426
"2017-10-17T10:11:01.655271888Z","aws","1024","""4a:51:80:1c:a0:43""",,6.184108
"2017-10-17T10:15:59.900047144Z","aws","1024","""4a:51:80:1c:a0:43""",,6.194122
"2017-10-17T10:21:00.838747402Z","aws","1024","""4a:51:80:1c:a0:43""",,6.163544
"2017-10-17T10:26:01.530780384Z","aws","1024","""4a:51:80:1c:a0:43""",,6.101729
"2017-10-17T10:30:56.297722178Z","aws","1024","""4a:51:80:1c:a0:43""",,6.141543
"2017-10-17T10:36:00.764670624Z","aws","1024","""4a:51:80:1c:a0:43""",,6.120286
"2017-10-17T10:40:59.404018107Z","aws","1024","""4a:51:80:1c:a0:43""",,6.200473
"2017-10-17T10:45:59.99440136Z","aws","1024","""4a:51:80:1c:a0:43""",,6.126069
"2017-10-17T10:51:01.778559043Z","aws","1024","""4a:51:80:1c:a0:43""",,6.152536
"2017-10-17T10:56:02.239077424Z","aws","1024","""4a:51:80:1c:a0:43""",,6.146594
"2017-10-17T11:01:00.886545882Z","aws","1024","""4a:51:80:1c:a0:43""",,6.115335
"2017-10-17T11:05:55.95718451Z","aws","1024","""4a:51:80:1c:a0:43""",,6.20458
"2017-10-17T11:10:55.103379913Z","aws","1024","""4a:51:80:1c:a0:43""",,6.160957
"2017-10-17T11:16:01.304251282Z","aws","1024","""4a:51:80:1c:a0:43""",,6.167675
"2017-10-17T11:21:02.982111174Z","aws","1024","""4a:51:80:1c:a0:43""",,6.150487
"2017-10-17T04:26:09.037638246Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.680493
"2017-10-17T04:30:59.192850991Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.135018
"2017-10-17T04:36:02.336693955Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.395243
"2017-10-17T04:41:00.921131383Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.186811
"2017-10-17T04:46:00.018104279Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.183007
"2017-10-17T04:51:01.045640322Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.145102
"2017-10-17T04:56:00.298357602Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.139357
"2017-10-17T05:01:00.765632553Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.121424
"2017-10-17T05:06:01.026148249Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.118987
"2017-10-17T05:11:00.401449824Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.174644
"2017-10-17T05:16:01.867324602Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.144459
"2017-10-17T05:21:02.553104327Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.177101
"2017-10-17T05:25:59.919663851Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.172891
"2017-10-17T05:31:02.557379852Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.138848
"2017-10-17T05:36:00.177428887Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.12782
"2017-10-17T05:41:01.921058149Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.150324
"2017-10-17T05:46:02.323747322Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.124257
"2017-10-17T05:51:02.38566877Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.254691
"2017-10-17T05:56:00.505916843Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.131971
"2017-10-17T06:01:00.818154927Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.156932
"2017-10-17T06:05:59.946994628Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.129764
"2017-10-17T06:11:01.422075798Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.145745
"2017-10-17T06:16:01.398685397Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.162572
"2017-10-17T06:21:01.085530409Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.149116
"2017-10-17T06:26:05.623545583Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.141256
"2017-10-17T06:31:00.083810756Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.140145
"2017-10-17T06:35:58.8841525Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.141501
"2017-10-17T06:41:00.335347985Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.13137
"2017-10-17T06:46:04.482192945Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.185316
"2017-10-17T06:51:01.560409547Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.147312
"2017-10-17T06:55:55.939039988Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.134646
"2017-10-17T07:01:03.603558526Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.153628
"2017-10-17T07:05:56.264932372Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.148453
"2017-10-17T07:11:00.54792381Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.13287
"2017-10-17T07:15:59.69505623Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.123508
"2017-10-17T07:21:00.26664479Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.142029
"2017-10-17T07:26:02.459782834Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.137355
"2017-10-17T07:31:00.961257852Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.219955
"2017-10-17T07:35:59.703240875Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.180528
"2017-10-17T07:40:59.546674007Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.155604
"2017-10-17T07:46:01.18101144Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.135372
"2017-10-17T07:50:49.925164985Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.110648
"2017-10-17T07:55:56.303868348Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.150242
"2017-10-17T08:00:56.588415012Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.139934
"2017-10-17T08:06:00.99783022Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.221794
"2017-10-17T08:11:00.223609333Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.15819
"2017-10-17T08:15:58.823453583Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.167057
"2017-10-17T08:20:58.857060868Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.124123
"2017-10-17T08:26:04.126438742Z","aws","1024","""4e:48:a4:5e:87:d9""",,6.164029
"2017-10-16T17:36:05.447975894Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.558878
"2017-10-16T17:40:59.114152112Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.091437
"2017-10-16T17:46:00.754655279Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.103461
"2017-10-16T17:51:03.392664585Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.115886
"2017-10-16T17:56:01.850161738Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.167586
"2017-10-16T18:01:01.746978331Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.110588
"2017-10-16T18:06:02.92750619Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.128115
"2017-10-16T18:11:01.027608956Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.123005
"2017-10-16T18:15:56.467727644Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.132886
"2017-10-16T18:20:59.471709223Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.109979
"2017-10-16T18:26:03.010921245Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.115232
"2017-10-16T18:31:03.321774855Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.276586
"2017-10-16T18:36:03.167325284Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.106271
"2017-10-16T18:41:00.763535833Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.109291
"2017-10-16T18:46:03.912455215Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.14033
"2017-10-16T18:51:02.785778778Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.119115
"2017-10-16T18:56:01.364030774Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.121814
"2017-10-16T19:01:03.786039024Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.114523
"2017-10-16T19:06:01.033326004Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.096369
"2017-10-16T19:11:02.112137655Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.115892
"2017-10-16T19:16:02.614548974Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.103404
"2017-10-16T19:21:01.163273462Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.102392
"2017-10-16T19:26:02.041834776Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.130638
"2017-10-16T19:31:05.150429865Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.089062
"2017-10-16T19:36:01.154500167Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.180366
"2017-10-16T19:40:55.953316471Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.130559
"2017-10-16T19:46:02.633059585Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.116698
"2017-10-16T19:50:58.407943443Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.144345
"2017-10-16T19:56:02.365308541Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.101339
"2017-10-16T20:01:02.788446586Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.141217
"2017-10-16T20:06:01.633226265Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.097758
"2017-10-16T20:11:03.887759645Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.322859
"2017-10-16T20:16:02.712985974Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.120166
"2017-10-16T20:21:01.252333499Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.133203
"2017-10-16T20:26:03.037102671Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.114823
"2017-10-16T20:31:01.909875879Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.130969
"2017-10-16T20:36:01.472762245Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.145552
"2017-10-16T20:41:04.19071865Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.101676
"2017-10-16T20:46:03.709089981Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.129209
"2017-10-16T20:51:02.769168007Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.173241
"2017-10-16T20:56:02.280730312Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.123142
"2017-10-16T21:01:05.121629115Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.13985
"2017-10-16T21:06:01.721545884Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.119525
"2017-10-16T21:11:02.683505981Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.209669
"2017-10-16T21:16:03.21981364Z","aws","1024","""56:2a:9c:3e:24:c7""",,6.127008
"2017-10-16T13:41:58.304678Z","aws","256","""56:57:58:de:4e:72""",,25.002227
"2017-10-16T13:47:02.61329081Z","aws","256","""56:57:58:de:4e:72""",,24.375921
"2017-10-16T13:52:03.110138453Z","aws","256","""56:57:58:de:4e:72""",,24.590435
"2017-10-16T13:57:23.796617938Z","aws","256","""56:57:58:de:4e:72""",,24.291881
"2017-10-16T14:02:24.136555002Z","aws","256","""56:57:58:de:4e:72""",,24.235746
"2017-10-16T14:07:15.591478502Z","aws","256","""56:57:58:de:4e:72""",,24.450454
"2017-10-16T14:12:19.714461518Z","aws","256","""56:57:58:de:4e:72""",,24.306343
"2017-10-16T14:17:23.515013275Z","aws","256","""56:57:58:de:4e:72""",,24.273123
"2017-10-16T14:22:21.99218278Z","aws","256","""56:57:58:de:4e:72""",,24.382354
"2017-10-16T14:27:22.812732704Z","aws","256","""56:57:58:de:4e:72""",,24.232727
"2017-10-16T14:32:22.393544492Z","aws","256","""56:57:58:de:4e:72""",,24.254361
"2017-10-16T14:37:23.191440328Z","aws","256","""56:57:58:de:4e:72""",,24.344715
"2017-10-16T14:42:23.194178637Z","aws","256","""56:57:58:de:4e:72""",,24.285485
"2017-10-16T14:47:23.270223728Z","aws","256","""56:57:58:de:4e:72""",,24.296625
"2017-10-16T14:52:23.794234147Z","aws","256","""56:57:58:de:4e:72""",,24.441731
"2017-10-16T14:57:24.833373752Z","aws","256","""56:57:58:de:4e:72""",,24.288852
"2017-10-16T15:02:23.350657621Z","aws","256","""56:57:58:de:4e:72""",,24.250232
"2017-10-16T15:07:22.491350844Z","aws","256","""56:57:58:de:4e:72""",,24.284464
"2017-10-16T15:12:21.910921677Z","aws","256","""56:57:58:de:4e:72""",,24.303056
"2017-10-16T15:17:21.735941707Z","aws","256","""56:57:58:de:4e:72""",,24.230114
"2017-10-16T15:22:17.513796971Z","aws","256","""56:57:58:de:4e:72""",,24.201974
"2017-10-16T15:27:22.932185674Z","aws","256","""56:57:58:de:4e:72""",,24.283939
"2017-10-16T15:32:21.917191521Z","aws","256","""56:57:58:de:4e:72""",,24.208379
"2017-10-16T15:37:23.0373565Z","aws","256","""56:57:58:de:4e:72""",,24.228265
"2017-10-16T15:42:22.860390154Z","aws","256","""56:57:58:de:4e:72""",,24.219106
"2017-10-16T15:47:20.176955369Z","aws","256","""56:57:58:de:4e:72""",,24.262883
"2017-10-16T15:52:25.013294296Z","aws","256","""56:57:58:de:4e:72""",,24.204747
"2017-10-16T16:02:25.593570737Z","aws","256","""56:57:58:de:4e:72""",,24.36151
"2017-10-16T16:07:21.915411223Z","aws","256","""56:57:58:de:4e:72""",,24.239466
"2017-10-16T16:12:24.811516587Z","aws","256","""56:57:58:de:4e:72""",,24.257949
"2017-10-16T16:17:25.393027345Z","aws","256","""56:57:58:de:4e:72""",,24.276175
"2017-10-16T16:22:23.351838974Z","aws","256","""56:57:58:de:4e:72""",,24.34172
"2017-10-16T16:27:27.414900234Z","aws","256","""56:57:58:de:4e:72""",,24.287895
"2017-10-16T16:32:24.615612815Z","aws","256","""56:57:58:de:4e:72""",,24.274035
"2017-10-16T16:37:23.754894991Z","aws","256","""56:57:58:de:4e:72""",,24.348033
"2017-10-16T16:42:22.434391281Z","aws","256","""56:57:58:de:4e:72""",,24.288236
"2017-10-16T16:47:25.377749148Z","aws","256","""56:57:58:de:4e:72""",,24.268062
"2017-10-16T16:52:28.335164672Z","aws","256","""56:57:58:de:4e:72""",,24.224764
"2017-10-16T16:57:26.086366094Z","aws","256","""56:57:58:de:4e:72""",,24.372317
"2017-10-16T17:02:26.094240676Z","aws","256","""56:57:58:de:4e:72""",,24.216004
"2017-10-16T17:07:23.452220294Z","aws","256","""56:57:58:de:4e:72""",,24.241538
"2017-10-16T17:12:22.273839702Z","aws","256","""56:57:58:de:4e:72""",,24.315784
"2017-10-16T17:17:26.111933374Z","aws","256","""56:57:58:de:4e:72""",,24.200574
"2017-10-16T17:22:21.258548709Z","aws","256","""56:57:58:de:4e:72""",,24.258679
"2017-10-16T17:27:22.173464381Z","aws","256","""56:57:58:de:4e:72""",,24.377151
"2017-10-16T17:32:20.257387351Z","aws","256","""56:57:58:de:4e:72""",,24.246686
"2017-10-16T18:08:07.663406225Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",9.684853
"2017-10-16T18:13:48.618219281Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",48.365899
"2017-10-16T18:18:44.916024393Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",50.915295
"2017-10-16T18:23:48.914398497Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",51.287324
"2017-10-16T18:58:47.915743946Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",46.533949
"2017-10-16T19:03:50.619575967Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",48.346158
"2017-10-16T19:18:50.359032746Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",49.350923
"2017-10-16T19:23:48.548695387Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",49.436286
"2017-10-16T19:38:52.815483833Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.717262
"2017-10-16T19:43:38.317514186Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",45.243957
"2017-10-17T10:43:46.122289539Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",50.981787
"2017-10-17T10:48:47.722358589Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",49.718904
"2017-10-17T11:23:48.922896336Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",48.90945
"2017-10-17T11:28:54.420633387Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",51.360904
"2017-10-17T11:43:54.316678164Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.415172
"2017-10-17T11:48:50.922940164Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",48.198918
"2017-10-17T12:03:41.517582165Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",43.084846
"2017-10-17T12:08:43.722247308Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",41.688487
"2017-10-17T12:23:42.616850685Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",42.220398
"2017-10-17T12:28:36.93368998Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",39.574112
"2017-10-17T12:33:48.220133487Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",49.768135
"2017-10-17T12:38:52.920507322Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",53.4998
"2017-10-17T12:43:48.919665757Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",50.436701
"2017-10-17T12:48:50.424289425Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",50.501881
"2017-10-17T14:43:43.225003944Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",47.355317
"2017-10-17T14:48:47.118413802Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",49.029057
"2017-10-17T14:53:48.520183672Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",48.682269
"2017-10-17T14:58:51.22250828Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",50.646823
"2017-10-17T15:03:51.423803788Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.521226
"2017-10-17T15:08:51.914523777Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.011028
"2017-10-17T15:13:54.019004605Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",51.92132
"2017-10-17T15:18:54.722645312Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",53.379365
"2017-10-17T15:23:50.022413079Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",51.796243
"2017-10-17T15:28:57.313930239Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.707186
"2017-10-17T15:33:51.613261302Z","google","128","""5a80be4b27877ed76864809dae9ebe477efbb8c0976215f94ac130578a7aeac9b3a35b17c27a638d721097d94e10aa5a""","1",52.330376
