date,provider,memory,lifetime
"2017-11-26T23:52:32.155897364Z","bluemix","128",4502.099296876
"2017-12-11T12:22:37.02930789Z","bluemix","128",1205.943346976
"2018-02-07T15:40:14.951807311Z","bluemix","512",5.272086695
"2018-02-06T17:00:12.960125011Z","bluemix","512",30005.450718581
"2018-03-05T07:11:09.501144862Z","bluemix","256",25.10771282
"2017-09-21T16:53:34.205361789Z","google","512",4.949569861
"2018-02-07T05:40:13.22523394Z","bluemix","512",5.946471723
"2017-11-16T13:58:57.993931711Z","google","128",21037.861069251
"2017-11-23T11:35:11.514378862Z","bluemix","512",5.08686709
"2017-12-20T10:35:02.441422161Z","google","512",306.91236925
"2018-02-06T01:30:26.462517724Z","google","1024",48012.401538856
"2018-03-05T03:55:15.144935285Z","bluemix","512",6.649920583
"2017-11-22T18:00:13.312558514Z","bluemix","512",5.131697146
"2017-11-23T20:10:14.80448787Z","bluemix","512",6.59945085
"2017-11-26T23:30:17.824218384Z","bluemix","512",10.005458797
"2017-11-28T13:42:32.472853866Z","bluemix","256",15.177112347
"2017-11-26T16:37:39.274917857Z","bluemix","128",9.133194163
"2018-01-29T20:15:43.122813738Z","bluemix","256",5.291949022
"2018-01-24T05:05:26.347845622Z","google","1024",311.315491168
"2017-12-04T01:25:18.454549994Z","bluemix","512",10.819076325
"2018-02-28T07:55:47.969802462Z","bluemix","256",5.998644584
"2018-02-25T04:35:31.143042926Z","bluemix","256",303.394548733
"2017-10-02T04:36:31.321049305Z","google","256",33622.411760424
"2018-02-08T06:45:13.318548283Z","bluemix","512",5.33732283
"2018-01-25T19:02:30.107880906Z","bluemix","128",1198.154427769
"2018-02-19T02:40:13.827464187Z","bluemix","512",5.252953598
"2018-02-28T01:35:43.826935009Z","bluemix","256",16.205098604
"2018-01-29T03:35:14.256516565Z","bluemix","512",5.86283872
"2018-01-28T15:45:43.267537613Z","bluemix","256",305.517882222
"2017-09-20T13:43:09.591403547Z","google","128",4.78698357
"2018-02-28T08:37:57.111555674Z","bluemix","128",6.516263627
"2018-02-18T22:42:19.508241669Z","bluemix","128",157219.179133132
"2018-02-24T09:20:32.284762193Z","bluemix","256",5.219916798
"2017-10-18T16:35:15.855398852Z","bluemix","512",44107.285085547
"2017-10-30T09:25:16.26596349Z","bluemix","512",608.101410837
"2018-02-27T23:55:33.551714027Z","bluemix","256",18603.98478899
"2017-10-18T12:31:32.936152655Z","google","256",83124.297494499
"2018-01-29T02:55:15.410364822Z","bluemix","512",6.97999852
"2018-02-08T19:40:13.634428814Z","bluemix","512",5.153428113
"2018-03-05T18:16:59.880905865Z","bluemix","128",279.795965795
"2017-09-21T13:49:44.776877071Z","google","512",5.020918256
"2018-03-01T02:00:12.860886362Z","bluemix","512",5.523297687
"2018-01-23T10:33:11.788245588Z","google","128",6.426936969
"2018-02-05T17:30:43.286575211Z","bluemix","256",211509.311155784
"2018-01-11T15:25:13.188574732Z","google","512",362.284902596
"2017-11-10T23:55:12.60647341Z","bluemix","512",605.608823569
"2017-11-23T06:12:41.546756565Z","bluemix","128",6.344066294
"2017-12-11T02:50:12.431456234Z","bluemix","512",5.245658656
"2017-12-19T01:40:22.447334422Z","google","512",334.399309475
"2017-10-19T07:47:28.656764893Z","bluemix","128",5.349626426
"2018-02-28T03:23:00.692743213Z","bluemix","128",23.269538388
"2017-11-09T12:38:58.508590141Z","google","128",21344.785804825
"2018-03-09T17:25:11.607600718Z","bluemix","512",12004.435820976
"2017-12-17T10:53:52.562758787Z","google","128",38439.540141059
"2018-03-05T10:47:54.769075902Z","bluemix","128",34.039750661
"2018-02-08T14:15:13.786309828Z","bluemix","512",5.372491768
"2018-01-14T02:01:10.281857222Z","google","256",5.526542143
"2017-11-11T07:30:15.014759582Z","bluemix","512",7.646914046
"2018-02-19T02:50:16.025020322Z","bluemix","512",6.1623417719999996
"2017-11-22T22:40:12.63676094Z","bluemix","512",5.189838982
"2017-11-26T06:37:10.989871548Z","bluemix","128",5.629768286
"2017-11-22T20:50:12.93583507Z","bluemix","512",305.10899907
"2018-02-24T10:10:33.080562924Z","bluemix","256",5.14631503
"2018-01-24T04:06:31.306301048Z","google","256",8125.391356986
"2018-03-05T03:25:17.5507505Z","bluemix","512",10.245279494
"2017-10-13T18:40:12.542166863Z","bluemix","512",905.504561272
"2017-10-30T15:50:12.273105665Z","bluemix","512",5.155305146
"2017-09-22T13:53:03.906747128Z","google","128",4.761643613
"2018-01-29T08:52:34.798511758Z","bluemix","128",308.298094356
"2018-02-28T18:15:15.812462305Z","bluemix","512",7.098554973
"2017-09-21T13:29:49.97541896Z","google","512",4.872898
"2018-02-28T15:38:03.690350754Z","bluemix","128",17.878750511
"2017-10-30T00:50:12.656243471Z","bluemix","512",5.528453781
"2018-02-28T20:50:20.786284229Z","bluemix","512",11.536409551
"2017-12-01T12:02:47.21360777Z","bluemix","128",9.394628313
"2017-09-21T06:29:06.750203676Z","google","512",4.912725325
"2018-03-06T04:52:17.640598916Z","bluemix","128",1495.023945778
"2017-09-29T21:32:26.222889111Z","bluemix","128",9899.344243012
"2018-02-01T13:08:46.504605408Z","google","128",18036.252062472
"2018-02-27T16:30:38.635700573Z","bluemix","256",5.580250419
"2018-02-07T09:30:13.516239458Z","bluemix","512",5.462707489
"2018-03-05T21:07:12.640415325Z","bluemix","128",5.481195224
"2018-01-25T20:35:12.628723772Z","bluemix","512",1504.164701905
"2017-12-04T02:15:13.148881102Z","bluemix","512",5.5951678099999995
"2018-01-26T13:35:11.885584888Z","bluemix","512",12004.240799856
"2018-02-20T22:30:34.716808682Z","bluemix","256",6.601012643
"2018-02-12T00:05:15.852742759Z","bluemix","512",7.100009814
"2017-11-07T01:33:53.675834727Z","google","128",16237.752247177
"2017-11-26T03:57:30.853429451Z","bluemix","128",5.634689022
"2018-03-01T08:47:40.310942224Z","bluemix","128",18.419002864
"2017-11-22T04:20:12.351013107Z","bluemix","512",5.11326386
"2018-02-19T07:49:49.835882637Z","bluemix","128",32.743759181
"2018-02-25T07:25:56.924618131Z","bluemix","256",28.378016825
"2017-11-27T13:57:35.464594315Z","bluemix","128",904.811713781
"2018-02-01T22:05:41.773573644Z","bluemix","256",1805.939035395
"2018-02-20T17:55:33.023223337Z","bluemix","256",5.256467797
"2018-02-19T02:52:21.423699007Z","bluemix","128",5.9675870159999995
"2017-11-16T21:37:39.509408725Z","bluemix","128",12599.815681964
"2018-02-08T06:05:14.499848139Z","bluemix","512",5.853618423
"2018-02-28T17:08:08.686939053Z","bluemix","128",26.017843302
"2018-03-01T07:50:46.985631295Z","bluemix","256",18.436692419
"2017-11-11T18:45:11.627576419Z","bluemix","512",602.863036111
"2017-11-22T05:12:38.441110124Z","bluemix","128",607.124024214
"2018-01-14T02:03:55.416818632Z","google","512",5.7051388979999995
"2017-10-03T14:20:13.9205177Z","bluemix","512",5.38334211
"2017-09-27T00:54:56.516660612Z","google","512",4.91179044
"2017-10-29T18:15:13.617571258Z","bluemix","512",606.411424647
"2017-11-26T07:37:36.707671065Z","bluemix","128",933.714152208
"2017-11-10T22:50:12.927623825Z","bluemix","512",5.163966511
"2017-12-20T14:50:40.48488961Z","bluemix","256",903.85532155
"2018-02-16T20:47:42.57491907Z","bluemix","128",1230.626925466
"2017-10-28T17:55:11.940273477Z","bluemix","512",5.082974633
"2018-02-19T19:52:19.647877812Z","bluemix","128",2104.676371482
"2017-09-21T11:49:51.592887541Z","google","512",4.954537642
"2018-02-26T22:23:44.446197884Z","google","128",953.408410928
"2018-03-08T05:39:54.438094741Z","google","512",904.121055749
"2018-01-06T16:03:52.602803165Z","google","128",36941.737671733
"2017-10-28T16:50:11.745164232Z","bluemix","512",5.100682018
"2017-11-27T10:37:38.746868587Z","bluemix","128",907.223969409
"2017-10-13T13:45:11.928600671Z","bluemix","512",1504.475612296
"2018-02-20T22:37:14.842684649Z","bluemix","128",605.820419143
"2017-10-12T21:35:13.856282323Z","bluemix","512",5.617657335
"2018-02-04T23:55:14.322081482Z","bluemix","512",6.467406486
"2018-02-28T08:21:11.857573608Z","bluemix","256",23.038543626
"2018-02-07T20:45:14.258478666Z","bluemix","512",5.299465802
"2017-12-03T06:18:52.600298728Z","google","128",27342.47457369
"2017-11-22T02:20:12.924213432Z","bluemix","512",5.217494268
"2018-02-28T05:45:21.049592222Z","bluemix","512",5113.868228662
"2017-10-03T00:50:13.372674572Z","bluemix","512",5.445070447
"2018-02-08T20:50:12.753750397Z","bluemix","512",304.580098081
"2018-02-28T14:40:29.222335256Z","bluemix","512",16.851965354
"2017-10-19T06:32:32.255793049Z","bluemix","128",610.852103561
"2018-02-03T12:53:53.376416918Z","google","128",16246.25796716
"2018-01-15T15:15:12.479254386Z","bluemix","512",5.169603688
"2018-02-04T23:45:12.469242652Z","bluemix","512",5.520856491
"2018-01-25T21:00:50.485021517Z","bluemix","256",9.212119455
"2018-01-25T12:53:55.081219697Z","google","128",16850.754990541
"2017-12-11T09:02:08.625418286Z","bluemix","128",5.257959152
"2018-02-08T19:55:13.813332032Z","bluemix","512",5.184106411
"2018-02-24T04:30:32.968914878Z","bluemix","256",5.166388969
"2017-10-27T15:28:59.94694122Z","google","128",23153.823602773
"2018-03-01T08:07:44.795312399Z","bluemix","128",8.592191253
"2018-02-28T20:25:14.756513552Z","bluemix","512",7.867738859
"2018-01-25T21:25:14.362453658Z","bluemix","512",5.722245325
"2018-02-24T08:20:32.221275464Z","bluemix","256",5.175597986
"2018-01-22T00:15:13.029748872Z","bluemix","512",5.153080018
"2018-02-22T16:10:12.193159209Z","bluemix","512",4203.293971497
"2017-11-18T15:05:49.09133762Z","bluemix","256",608.554897644
"2018-03-06T09:42:21.404013458Z","bluemix","128",1509.853626029
"2018-01-29T04:27:42.273966602Z","bluemix","128",331.039691396
"2017-09-28T06:56:31.327910309Z","google","256",124223.450618973
"2018-02-05T19:07:42.024804177Z","bluemix","128",11.011730174
"2018-01-24T14:00:43.799702415Z","bluemix","256",16781.972325043
"2018-03-05T18:55:32.141216922Z","bluemix","256",2701.841801834
"2018-02-19T14:07:13.050628211Z","bluemix","128",6290.635394847
"2017-11-25T03:15:11.725511593Z","bluemix","512",904.817055433
"2018-03-08T05:06:21.713350328Z","google","256",200723.182543735
"2017-12-06T00:15:11.682223309Z","bluemix","512",1204.996930708
"2017-11-10T11:00:52.545377116Z","bluemix","256",908.416676512
"2017-10-20T16:53:47.417128962Z","google","128",18029.558072718
"2018-02-27T01:15:36.372585957Z","bluemix","256",4207.958467458
"2017-10-26T09:27:34.561110655Z","bluemix","128",5.251071114
"2018-02-28T05:37:57.700093798Z","bluemix","128",21.03269369
"2017-09-22T05:23:06.78444049Z","google","128",4.452135508
"2018-01-26T15:07:33.134844958Z","bluemix","128",5.496695104
"2018-01-22T17:53:08.708711944Z","google","128",5.777563361
"2017-09-20T18:15:43.144575324Z","google","2048",17059.395448999
"2018-02-09T02:40:15.441240488Z","bluemix","512",6.657147426
"2018-02-28T13:50:24.374852121Z","bluemix","512",14.790816264
"2018-02-07T05:50:13.677601831Z","bluemix","512",5.642184142
"2018-02-26T14:33:55.737539973Z","bluemix","128",27.11749644
"2017-10-21T06:08:56.687382689Z","google","128",16542.870226312
"2018-01-20T20:18:44.796361255Z","google","128",9939.957761317
"2018-02-05T05:47:32.556632869Z","bluemix","128",5.422385365
"2017-11-10T21:55:12.670285245Z","bluemix","512",5.180367867
"2018-02-28T12:57:50.246944541Z","bluemix","128",20.308336981
"2018-01-25T21:10:27.236089902Z","bluemix","512",17.168163635
"2018-02-16T17:05:35.39661726Z","bluemix","256",5.40590432
"2017-11-01T14:04:00.783187922Z","google","128",20152.565152797
"2018-01-18T17:02:30.046380501Z","bluemix","128",1198.364239149
"2018-03-10T18:24:55.575976688Z","google","512",100662.714124136
"2017-11-18T14:05:44.863381618Z","bluemix","256",905.896103233
"2018-01-25T15:00:46.584724444Z","bluemix","256",1504.704925274
"2018-02-27T18:20:19.375120402Z","google","1024",5.458283629
"2017-09-28T14:57:34.419470074Z","bluemix","128",5105.223737598
"2018-02-25T03:15:32.684274013Z","bluemix","256",5.146503667
"2018-03-09T13:21:02.034806228Z","bluemix","128",5.526081123
"2018-01-20T02:06:02.450587506Z","aws","1024",14281.439354817
"2018-03-01T18:05:51.677069251Z","aws","1024",2595.803841494
"2017-12-12T01:33:25.311357354Z","aws","128",18327.268677677
"2017-12-12T10:20:59.709827176Z","aws","1024",7100.359491367
"2017-11-02T07:20:43.31661291Z","aws","1536",21002.412033798
"2018-02-13T15:25:14.263717603Z","aws","1536",11053.709772113
"2018-01-23T06:43:25.408744671Z","aws","128",3500.618916676
"2017-12-11T00:24:50.9865162Z","aws","512",24960.916534399
"2018-01-19T14:28:23.715786808Z","aws","128",9957.854141657
"2017-10-27T17:16:01.693525919Z","aws","1024",10803.484249593
"2017-11-01T03:23:20.67519735Z","aws","128",7845.653398876
"2017-11-22T21:19:42.098741575Z","aws","1536",6849.643502484
"2017-09-20T15:20:28.672326782Z","aws","1536",7790.994722923
"2017-09-20T05:04:54.100854629Z","aws","512",10508.471368271
"2017-10-03T01:17:29.242452698Z","aws","256",8727.9790345
"2017-12-16T04:33:25.060298441Z","aws","128",15312.088460949
"2017-09-20T15:22:24.869248935Z","aws","256",7821.592029887
"2017-12-14T11:25:38.61759528Z","aws","1536",25461.715152145
"2018-02-28T04:25:22.563989423Z","aws","512",11896.993450994
"2018-03-06T09:25:12.038386729Z","aws","1536",26221.714970862
"2017-12-14T05:48:22.455089921Z","aws","128",5224.787220235
"2017-11-05T16:35:41.498358092Z","aws","1536",4795.883408854
"2017-09-27T14:20:25.219441408Z","aws","1536",10200.86401486
"2018-01-23T05:46:02.228118478Z","aws","1024",19399.118955187
"2017-11-10T23:17:30.459884726Z","aws","256",26725.7389153
"2017-10-31T04:07:25.502607941Z","aws","256",12624.49397565
"2017-09-22T02:24:03.236268451Z","aws","512",7767.872500583
"2017-11-21T22:17:03.680059451Z","aws","256",23397.320512747
"2018-01-28T22:15:35.18025715Z","aws","1536",9646.717805484
"2017-10-31T06:39:49.943697313Z","aws","512",9014.693060899
"2018-01-21T13:29:50.383455798Z","aws","512",10243.500698592
"2018-01-16T07:14:50.071354274Z","aws","512",13014.922830507
"2017-12-14T19:22:29.472367381Z","aws","256",3297.93245539
"2017-10-16T13:37:21.914910858Z","aws","256",24321.394765722
"2017-10-11T20:35:37.902906843Z","aws","1536",21909.113145691
"2017-09-25T00:26:02.992843165Z","aws","1024",21908.90421154
"2017-12-21T21:14:46.427069535Z","aws","512",19508.432955503
"2017-12-02T07:16:04.312128895Z","aws","1024",23406.36462005
"2017-10-10T03:32:27.978351873Z","aws","256",21927.237759597
"2017-10-03T01:16:03.922484437Z","aws","1024",8707.440714766
"2017-10-04T19:22:25.970099463Z","aws","256",18024.279235422
"2017-11-22T05:31:06.070711002Z","aws","1024",303.138234627
"2018-01-09T07:47:30.772538026Z","aws","256",5048.327900294
"2017-09-26T16:21:05.962849625Z","aws","1024",14107.073694509
"2018-02-10T06:19:56.154302044Z","aws","512",25212.338387905
"2018-02-06T22:28:23.519531255Z","aws","128",10822.324231802
"2017-10-29T23:09:53.099341056Z","aws","512",9009.691306949
"2018-01-19T05:06:01.121194169Z","aws","1024",17312.253081625
"2018-01-21T02:40:59.998024919Z","aws","1024",12269.325142726
"2018-02-02T17:21:01.660567885Z","aws","1024",21180.401995181
"2017-10-18T13:29:38.917459777Z","aws","512",25202.724147691
"2018-02-20T01:23:07.619038172Z","aws","128",615.47052171
"2017-11-14T05:37:28.920514822Z","aws","256",24619.315218748
"2017-11-26T13:24:15.029621529Z","aws","512",16478.705002748
"2018-02-03T13:21:00.913976945Z","aws","1024",21777.806113061
"2017-11-29T15:28:27.592309449Z","aws","128",28552.842526369
"2018-02-09T16:42:23.897742692Z","aws","256",24665.183110559
"2017-12-16T22:10:48.934726729Z","aws","1536",10227.127183193
"2018-02-02T09:17:29.254924071Z","aws","256",21351.967069801
"2018-01-29T23:14:46.670025316Z","aws","512",27650.108918987
"2017-12-07T16:34:52.953117723Z","aws","1536",22057.943546717
"2018-01-05T16:44:57.552974132Z","aws","512",22474.079081906
"2017-12-06T01:30:17.615314214Z","bluemix","512",9.897326162
"2017-10-20T01:35:11.885501255Z","bluemix","512",2403.893353379
"2018-02-28T03:52:39.880130463Z","bluemix","128",14.787704518
"2018-01-24T03:58:54.328628891Z","google","128",13244.282932858
"2018-02-26T13:45:41.234330608Z","bluemix","512",28.246695881
"2017-11-30T07:28:47.400331282Z","google","128",16268.66355168
"2018-01-25T21:20:13.905563652Z","bluemix","512",6.000839527
"2018-03-02T09:50:59.283156965Z","google","256",5.623220402
"2017-12-15T08:32:47.957813662Z","bluemix","128",24019.115984021
"2018-02-28T04:45:47.664627118Z","bluemix","256",17.058703895
"2017-10-30T12:50:10.959825756Z","bluemix","512",603.618769678
"2017-12-21T02:40:42.903392599Z","bluemix","256",1506.640696899
"2018-01-29T04:50:13.641670233Z","bluemix","512",5.111906736
"2018-02-20T22:45:32.69085031Z","bluemix","256",5.310099254
"2017-09-21T02:38:09.272483559Z","google","128",4.784147976
"2017-10-25T04:55:12.264088722Z","bluemix","512",39004.490324341
"2017-09-21T16:14:07.868929248Z","google","512",4.811262092
"2017-11-11T21:55:15.259470901Z","bluemix","512",5.935659377
"2018-01-25T19:00:41.997683283Z","bluemix","256",1498.703916068
"2018-02-28T11:00:41.245446951Z","bluemix","512",29.994738521
"2017-10-20T00:50:12.764679306Z","bluemix","512",20406.007236099
"2018-02-26T02:47:19.396601375Z","bluemix","128",5.538242511
"2018-02-07T01:25:13.209473854Z","bluemix","512",5.287416923
"2017-12-02T08:00:41.650557825Z","bluemix","256",61502.104289477
"2017-10-29T04:40:11.996101873Z","bluemix","512",603.938627206
"2017-11-22T05:52:39.403385003Z","bluemix","128",8.419156141
"2018-02-06T19:20:15.178408474Z","bluemix","512",6.743410989
"2018-03-07T17:00:33.639588479Z","bluemix","256",3003.092341719
"2018-01-09T03:46:33.551076386Z","google","256",103830.000405557
"2018-02-16T20:52:25.634256848Z","bluemix","128",9.006203011
"2018-02-16T21:25:34.215171848Z","bluemix","256",5.308127075
"2018-03-05T05:40:44.555044236Z","bluemix","512",33.44235504
"2018-02-28T02:35:59.030261151Z","bluemix","256",29.697691926
"2018-01-19T00:10:44.400450549Z","bluemix","256",607.503582497
"2018-03-06T20:25:12.469375845Z","bluemix","512",605.36105791
"2018-02-28T10:32:48.152247914Z","bluemix","128",13.807380725
"2017-11-25T18:33:57.011953967Z","google","128",13552.389245638
"2017-11-23T10:45:10.779348828Z","bluemix","512",303.603252043
"2018-02-05T03:10:15.004210697Z","bluemix","512",6.205387881
"2018-02-15T10:53:47.665663647Z","google","128",9055.66696068
"2017-12-20T07:09:53.632174396Z","google","512",5.802638333
"2017-10-30T16:00:13.387335752Z","bluemix","512",5.137753538
"2018-03-04T15:10:36.329501962Z","bluemix","256",5.188729164
"2018-02-12T02:50:17.02931932Z","bluemix","512",8.753827447
"2018-02-20T22:40:33.967118477Z","bluemix","256",5.62939274
"2017-11-10T23:40:12.79493551Z","bluemix","512",605.119075882
"2018-02-05T02:55:13.943116499Z","bluemix","512",5.278712688
"2017-11-27T00:20:13.854858319Z","bluemix","512",7.1842051829999996
"2018-01-25T15:05:12.468610272Z","bluemix","512",1204.463127577
"2018-02-28T10:25:30.85451307Z","bluemix","512",19.722435156
"2017-12-19T01:30:01.540794796Z","google","512",5.905608558
"2017-12-09T19:26:31.731503557Z","google","256",82527.000768579
"2018-02-07T23:50:12.778034303Z","bluemix","512",5.181299123
"2018-01-07T13:30:57.424675037Z","azure",,143994.4258049
"2017-11-12T14:15:12.997317337Z","bluemix","512",5.079509328
"2017-10-03T14:17:29.632300227Z","bluemix","128",5.38897836
"2017-11-23T17:30:14.575735695Z","bluemix","512",6.128534471
"2017-10-30T03:20:11.459224571Z","bluemix","512",5.032955003
"2017-09-21T23:58:05.181702083Z","google","128",4.7333877730000005
"2017-10-23T17:40:44.152662805Z","bluemix","256",604.65668695
"2018-03-05T21:20:19.720570223Z","google","1024",5.595845066
"2017-11-18T21:10:47.56534572Z","bluemix","256",8.597519025
"2017-09-21T22:58:05.41554043Z","google","128",4.6690087
"2018-01-11T22:10:13.702276659Z","bluemix","512",5.469511766
"2018-02-26T16:00:35.171229919Z","bluemix","512",22.391228083
"2017-10-06T16:50:43.066957249Z","bluemix","256",5.095230511
"2017-10-29T04:10:12.72911095Z","bluemix","512",5.041556205
"2018-02-12T00:07:26.73139966Z","bluemix","128",318.672481827
"2017-10-24T18:52:42.895103337Z","bluemix","128",4805.341098048
"2018-03-01T08:45:37.592671536Z","bluemix","256",7.482877521
"2018-03-08T22:32:18.253628114Z","bluemix","128",5.073294289
"2018-02-12T00:35:15.931452442Z","bluemix","512",7.904210754
"2017-11-18T21:27:42.829234091Z","bluemix","128",6.051503416
"2018-02-26T18:33:21.876707116Z","bluemix","128",17.705053876
"2017-10-29T09:00:11.69921615Z","bluemix","512",605.706386283
"2017-11-21T23:55:12.473093007Z","bluemix","512",5.260759545
"2017-11-11T07:35:12.296596712Z","bluemix","512",5.163730388
"2017-12-12T08:05:45.857131734Z","azure",,5388.2502565
"2017-11-18T21:12:39.356611437Z","bluemix","128",4806.127330827
"2017-10-04T15:08:38.945624999Z","google","128",17131.895980592
"2017-10-26T00:00:11.351462764Z","bluemix","512",68102.459009309
"2017-10-06T16:55:44.980060693Z","bluemix","256",5.124614987
"2018-01-27T12:38:54.782891162Z","google","128",17468.244006326
"2018-01-21T06:30:02.431909183Z","google","512",10856.604039885
"2018-02-06T18:15:13.797309245Z","bluemix","512",5.957680609
"2018-01-18T07:36:31.034879956Z","google","256",25225.090271129
"2017-11-18T20:45:43.196218638Z","bluemix","256",5.110824136
"2017-11-23T06:00:12.319769611Z","bluemix","512",5.177475122
"2017-11-18T04:35:43.969321481Z","bluemix","256",5.146017857
"2017-11-23T20:12:45.359491572Z","bluemix","128",8.563575485
"2017-12-11T01:57:32.169443691Z","bluemix","128",4204.496516915
"2017-10-24T17:52:37.342059907Z","bluemix","128",5.534366016
"2017-10-26T17:33:53.419207103Z","google","128",18044.393565049
"2018-02-07T05:42:31.536363154Z","bluemix","128",9571.970906354
"2018-03-05T04:50:35.333715634Z","bluemix","256",5.241527592
"2017-11-12T20:02:36.11843213Z","bluemix","128",82804.519324785
"2018-01-19T01:10:42.81677769Z","bluemix","256",2970.537676277
"2017-10-25T04:55:44.958571049Z","bluemix","256",6.948855998
"2017-10-29T19:28:56.130637144Z","google","128",17444.5969196
"2018-02-27T22:55:14.51913104Z","bluemix","512",6.5011660639999995
"2018-01-18T17:00:11.955723197Z","bluemix","512",573.404068961
"2017-11-12T17:35:51.945719495Z","google","2048",299.760022418
"2017-10-24T21:42:44.437365744Z","bluemix","128",5.548434092
"2018-02-26T17:05:37.170725122Z","bluemix","256",5.906944507
"2018-03-05T08:43:14.992189916Z","bluemix","128",10.325367267
"2017-11-22T05:50:12.334518576Z","bluemix","512",5.420360256
"2018-03-05T17:12:18.631715008Z","bluemix","128",5.044206422
"2017-09-21T09:59:54.01414541Z","google","512",4.776000091
"2017-12-10T03:57:29.775395373Z","bluemix","128",597.687589724
"2017-12-23T00:35:15.256219907Z","bluemix","512",7.42792147
"2018-02-07T00:30:13.465597044Z","bluemix","512",5.421328292
"2018-02-19T00:45:14.016571831Z","bluemix","512",5.873388966
"2017-12-11T09:53:38.367069729Z","google","128",16236.333582706
"2017-11-23T06:10:13.115955768Z","bluemix","512",5.98185097
"2017-09-21T22:43:06.731490787Z","google","128",4.382052906
"2018-02-19T04:37:24.39002909Z","bluemix","128",7.066624534
"2017-12-10T11:58:55.864817426Z","google","128",16242.32653504
"2017-11-16T21:42:34.863690526Z","bluemix","128",5.549494054
"2017-11-28T01:40:33.728176603Z","bluemix","512",9.390699228
"2017-10-28T17:45:10.886009691Z","bluemix","512",5.082112075
"2017-11-09T17:14:05.707613924Z","google","128",15955.579902837
"2017-11-11T09:50:12.734795157Z","bluemix","512",5.20111604
"2017-11-24T23:17:36.264574049Z","bluemix","128",905.11694831
"2017-12-04T02:25:18.285773994Z","bluemix","512",10.74192435
"2018-02-05T05:55:12.02202425Z","bluemix","512",5.20538084
"2017-12-11T03:22:35.474974879Z","bluemix","128",2404.533036956
"2018-01-17T14:56:37.699691392Z","google","256",22831.064463038
"2018-02-19T21:47:19.204787553Z","bluemix","128",6.094390997
"2017-11-22T11:05:15.32034717Z","bluemix","512",7.939379404
"2018-01-11T10:00:42.106379068Z","bluemix","256",7503.324132558
"2018-02-05T08:20:15.750058161Z","bluemix","512",7.360565815
"2018-01-15T14:52:39.095066602Z","bluemix","128",5.441844942
"2017-11-27T15:38:11.173700221Z","bluemix","128",941.578901025
"2018-02-16T19:47:13.217663621Z","bluemix","128",9298.841799062
"2017-10-22T05:15:16.333450076Z","bluemix","512",9.322820502999999
"2018-03-06T07:30:14.091145143Z","bluemix","512",7.474907583
"2018-01-29T08:20:13.13896618Z","bluemix","512",5.897157726
"2018-02-05T08:35:13.34039286Z","bluemix","512",5.876940371
"2018-01-23T13:36:32.021915351Z","google","256",4527.984089047
"2017-10-18T11:29:45.387674421Z","google","512",225000.691826903
"2018-02-08T20:20:14.22905955Z","bluemix","512",5.324581755
"2018-03-04T23:50:16.528503506Z","bluemix","512",8.799760955
"2017-10-19T13:11:31.625471629Z","google","256",4532.940000153
"2017-09-27T01:54:44.395838974Z","google","512",4.776494963
"2017-10-21T18:56:26.254852514Z","google","256",320.014246396
"2018-02-28T13:46:10.311382464Z","bluemix","256",11.890162468
"2018-02-28T16:53:09.454251276Z","bluemix","128",12.171188854
"2017-10-29T05:30:15.153328324Z","bluemix","512",6.826251099
"2017-10-23T17:59:01.380085779Z","google","128",17442.147012335
"2017-12-15T08:30:59.517627284Z","google","2048",46811.09009505
"2017-10-30T01:15:10.260436881Z","bluemix","512",604.406997848
"2018-02-05T01:40:14.141071624Z","bluemix","512",6.439338731
"2017-11-02T02:17:39.110432947Z","bluemix","128",303.196421227
"2017-12-16T21:27:38.032595253Z","bluemix","128",7507.608031514
"2017-12-10T19:00:10.989868092Z","bluemix","512",86103.641085018
"2018-01-05T21:26:03.002550402Z","azure",,5130.6715777
"2018-02-26T02:05:30.092938988Z","bluemix","512",19.111616243
"2017-11-22T19:02:35.543367279Z","bluemix","128",308.687717158
"2017-11-22T17:05:51.846353542Z","bluemix","256",6.02927652
"2017-10-19T08:17:30.267174229Z","bluemix","128",235.939866746
"2018-03-05T07:05:30.491051299Z","bluemix","512",20.326813373
"2017-11-21T22:55:13.070073416Z","bluemix","512",5.141971229
"2018-02-19T14:15:33.277323592Z","bluemix","256",17999.994637366
"2018-02-16T17:07:21.138098027Z","bluemix","128",5.866226774
"2017-12-21T18:40:43.826666961Z","bluemix","256",3308.83823117
"2017-10-29T10:10:12.292562513Z","bluemix","512",5.088365274
"2018-02-19T04:20:17.443699537Z","bluemix","512",8.27708521
"2018-02-28T07:11:15.413789532Z","bluemix","256",29.112458826
"2017-11-30T18:00:17.200736491Z","bluemix","512",5110.463530475
"2018-01-28T17:05:14.506424364Z","bluemix","512",1206.083162065
"2017-09-22T05:25:44.293432982Z","bluemix","256",5.561379627
"2017-10-03T14:45:14.826444068Z","bluemix","512",304.445954945
"2018-02-06T23:40:14.120295407Z","bluemix","512",5.680731876
"2017-12-04T21:30:42.262341218Z","bluemix","256",5.050852675
"2018-02-24T07:30:34.103626961Z","bluemix","256",5.231164031
"2017-09-24T18:41:36.537780267Z","google","256",75630.490996936
"2017-09-21T15:59:10.160776834Z","google","512",4.924074651
"2017-12-11T02:10:13.107691209Z","bluemix","512",5.424287925
"2018-02-20T16:20:19.408585382Z","google","1024",24005.306244327
